path,fname,label,width,height,bytes,md5,dup_group
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-garutan/2.jpg,2.jpg,batik-garutan,299,169,19455,60e25cb98134d659abd81600acc624dc,308
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-garutan/20.jpg,20.jpg,batik-garutan,1600,1200,288438,c1f544738e72f9a71247c983b5479a90,309
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-garutan/21.jpg,21.jpg,batik-garutan,1000,1000,200443,9f024402302c6854924bc5c2362ab3b0,310
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-garutan/22.jpg,22.jpg,batik-garutan,576,819,59585,0ea96cce4f32b412998588b4fed7a5da,311
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-garutan/23.jpg,23.jpg,batik-garutan,480,640,78322,1c95cc5674275a4343ae149df02a836b,312
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-garutan/24.jpg,24.jpg,batik-garutan,609,457,119983,d0f6496b161152231a939643c3eb345f,313
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-garutan/25.jpg,25.jpg,batik-garutan,800,800,179246,8d97d4d73a737388ef01de4d0270c2f0,314
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-garutan/26.jpg,26.jpg,batik-garutan,380,570,84042,caa78b8617a489951360b6f1599927ca,315
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-garutan/27.jpg,27.jpg,batik-garutan,800,800,160237,bbb2e91cb14f2498696f701459a37298,316
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-garutan/28.jpg,28.jpg,batik-garutan,670,335,36998,24c3c898a698faa30cb33adfaca0f385,317
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-garutan/29.jpg,29.jpg,batik-garutan,300,300,25838,c0ad568b33be789a90efcd033caf5ebb,318
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-garutan/3.jpg,3.jpg,batik-garutan,1241,1222,193591,484ea6fcc1becfa1f491c3f5ada0409f,319
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-garutan/30.jpg,30.jpg,batik-garutan,600,450,156294,8d4ba7512a23dca4f1fa11ed8791e0df,320
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-garutan/31.jpg,31.jpg,batik-garutan,614,461,176409,ad6cb3e01a4e686e77e600a09a75ebed,321
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-garutan/32.jpg,32.jpg,batik-garutan,800,800,157080,5025489f41d5a5fe9d2a665a3317e410,322
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-garutan/33.jpg,33.jpg,batik-garutan,750,750,125070,16a3d926e71195e083c1440872e86bb4,323
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-garutan/34.jpg,34.jpg,batik-garutan,400,300,40035,a527056d9a10b9ed3c580dce054f2596,324
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-garutan/35.jpg,35.jpg,batik-garutan,1505,968,941845,e20da501b32db7d115f8e06e43567873,325
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-garutan/36.jpg,36.jpg,batik-garutan,332,604,75699,46abecb83f5414afa76921c74649d9d5,326
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-garutan/37.jpg,37.jpg,batik-garutan,800,557,157779,3e708613b8cb15fffb6e96e9783f872a,327
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-garutan/38.jpg,38.jpg,batik-garutan,640,430,102970,b784944c1c8346aaa23d6b9e8d02c17d,328
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-garutan/39.jpg,39.jpg,batik-garutan,550,368,65640,e2bbdf20cc5b7164f18ebbdad2b26b4f,253
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-garutan/4.jpg,4.jpg,batik-garutan,2536,1572,1773665,ac8bcc45f072f687c5dd1d00cbda9be4,92
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-garutan/40.jpg,40.jpg,batik-garutan,1936,2592,725509,225949c0be9a5b7cb76b915638b282e8,331
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-garutan/41.jpg,41.jpg,batik-garutan,480,640,69961,9869dc250fdc8b077c602d65fb28fb1e,332
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-garutan/42.jpg,42.jpg,batik-garutan,1000,1142,146276,073b3c5ce4b34ec2316998fc6de6a12d,333
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-garutan/43.jpg,43.jpg,batik-garutan,800,800,208513,47eb3bc461576d8e7692c009ad4f1ed6,334
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-garutan/44.jpg,44.jpg,batik-garutan,585,1068,232253,53aa06a758b06d0ff9cf1384e25c2072,335
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-garutan/45.jpg,45.jpg,batik-garutan,800,800,201223,450679f17ee15a65e37500f58255b723,336
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-garutan/46.jpg,46.jpg,batik-garutan,1400,1379,260260,20882d355a55eec627203285784ceeef,337
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-garutan/47.jpg,47.jpg,batik-garutan,1066,1600,331190,b771c155ba09caff7542ee4ade27e548,338
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-garutan/48.jpg,48.jpg,batik-garutan,1539,1024,174134,69a6b71f4e4811626db0f60a7031a6af,339
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-garutan/49.jpg,49.jpg,batik-garutan,458,458,73388,fa037d8a0953ffb664522c0e98ddca1f,340
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-garutan/5.jpg,5.jpg,batik-garutan,1021,543,256116,d3579210ccbb7abe6a8c4654d7f6d12f,341
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-garutan/50.jpg,50.jpg,batik-garutan,800,800,218694,4ba1a2c1c6dcf56b574aab7626dfc20a,342
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-garutan/6.jpg,6.jpg,batik-garutan,855,570,324227,9d8de7a167c9cd0589ea63e296835e54,343
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-garutan/7.jpg,7.jpg,batik-garutan,259,194,16235,512dfbe8f0ce9cdae89899e3571e0143,344
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-garutan/8.jpg,8.jpg,batik-garutan,1000,750,205144,266bcfdb2390c1209957b3fff069cf58,345
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-garutan/9.jpg,9.jpg,batik-garutan,1280,960,566984,f07fa670f6c65a21fdef3fc1cae080f6,346
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-gentongan/1.jpg,1.jpg,batik-gentongan,807,501,1020843,ffe35416a602161648df13005a10f732,347
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-gentongan/10.jpg,10.jpg,batik-gentongan,1920,1920,545067,afb4d7f505e96865d43efa196e11ad53,348
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-gentongan/11.jpg,11.jpg,batik-gentongan,770,1014,137928,2ecdb0e337baa52a553f38d81c8b8134,349
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-gentongan/12.jpg,12.jpg,batik-gentongan,700,350,78215,44e8468e83cc76bbf82f6ae7a0e00b05,350
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-gentongan/13.jpg,13.jpg,batik-gentongan,830,556,180267,ef9c0c87055705ff670142375138580e,351
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-gentongan/14.jpg,14.jpg,batik-gentongan,768,1024,124526,c310a49f21f675a7f7af98cedc4df0cf,352
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-gentongan/15.jpg,15.jpg,batik-gentongan,800,445,82961,7f210bedfff8e839615f879e3f0e02c8,353
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-gentongan/16.jpg,16.jpg,batik-gentongan,1155,1655,523481,c3d6e0e8ab9f033413ffcf7428a5d68c,354
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-gentongan/17.jpg,17.jpg,batik-gentongan,800,600,363390,4e7f545098002b60fa0365f2676d15df,355
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-gentongan/18.jpg,18.jpg,batik-gentongan,300,158,23815,18bb4e2e75a8936e1830158dec5f9e80,356
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-gentongan/19.jpg,19.jpg,batik-gentongan,500,500,98913,787e40bb100341528342c862a0836472,357
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-gentongan/2.jpg,2.jpg,batik-gentongan,620,354,202771,1b4489092f511c6d643a2133da58b098,358
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-gentongan/20.jpg,20.jpg,batik-gentongan,390,520,82775,a82ea49d764394c029d6c35e123839cf,359
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-gentongan/21.jpg,21.jpg,batik-gentongan,500,500,90537,510054b618759cf605e993d3f67295d3,360
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-gentongan/22.jpg,22.jpg,batik-gentongan,500,500,94879,6a9ac2a7d229ce484b8632118fd5407c,361
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-gentongan/23.jpg,23.jpg,batik-gentongan,620,354,163482,fc5455ebb0b4f0f194c117f796ad74b5,362
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-gentongan/24.jpg,24.jpg,batik-gentongan,300,225,30538,566a487601f92572b8d69b8342c3bb28,363
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-gentongan/25.jpg,25.jpg,batik-gentongan,500,500,100867,4f90bcad2b9ba077308177298ba56ef4,364
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-gentongan/26.jpg,26.jpg,batik-gentongan,700,400,56026,691a36246c0a8e8673de09af875f3adc,365
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-gentongan/27.jpg,27.jpg,batik-gentongan,620,354,86272,188d768948479c34938c7e907533acef,366
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-gentongan/28.jpg,28.jpg,batik-gentongan,447,245,15641,0988a265323b1d39916f9999ce2204c4,367
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-gentongan/29.jpg,29.jpg,batik-gentongan,926,896,630750,5786c42ab14122947689002e0fa61b9c,368
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-gentongan/3.jpg,3.jpg,batik-gentongan,300,400,27631,fa03bbb9b0e5f8f2f8e894472e81e6b8,369
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-gentongan/30.jpg,30.jpg,batik-gentongan,1599,1077,1011814,e4a02a66a3f5611e092c1f5c9c4b5f9e,370
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-gentongan/31.jpg,31.jpg,batik-gentongan,700,393,84685,1a8c2240a5a798307f457d28bb791620,371
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-gentongan/32.jpg,32.jpg,batik-gentongan,640,640,64810,97e43b61448bed6b6c745fd19888de69,372
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-gentongan/33.jpg,33.jpg,batik-gentongan,1600,1200,899758,ec59fb8e7c0ab897f38c6972ad1bdafd,373
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-gentongan/34.jpg,34.jpg,batik-gentongan,1024,576,375981,34c91c644be92fb78a7401049cfcfc16,374
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-gentongan/35.jpg,35.jpg,batik-gentongan,1536,2048,584793,8904de29b6e46f6c74caf06376fd1139,375
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-gentongan/36.jpg,36.jpg,batik-gentongan,736,981,286747,330c58e8371c530bb0dc2f36ec341240,376
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-gentongan/37.jpg,37.jpg,batik-gentongan,620,354,198313,003075e7c9b4481e33852a94f69d110c,377
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-gentongan/38.jpg,38.jpg,batik-gentongan,2160,3240,917723,9b84ec86a7e49ff38fba65ff9a2ed2bc,378
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-gentongan/39.jpg,39.jpg,batik-gentongan,874,634,356679,083d5b0206767f8384c4cc2d514c2944,379
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-gentongan/4.jpg,4.jpg,batik-gentongan,640,480,202110,397719a32c7209c548a10aac2a87ece3,380
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-gentongan/40.jpg,40.jpg,batik-gentongan,683,1024,589405,87ade79c78b9089d14aef49d05b38575,381
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-gentongan/41.jpg,41.jpg,batik-gentongan,640,640,46886,a157245663116c54bc3a9f3ed4305ca2,382
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-gentongan/42.jpg,42.jpg,batik-gentongan,640,480,196354,28ff22444ac2b6017d211f19d3da9670,383
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-gentongan/43.jpg,43.jpg,batik-gentongan,800,600,227737,5e468131bdcfc208619c664c8641f3f4,384
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-gentongan/44.jpg,44.jpg,batik-gentongan,1024,559,171665,ba1d7c2c56923084570409383f2b8e38,385
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-gentongan/45.jpg,45.jpg,batik-gentongan,1024,768,224472,932f73c6cb76208efb8bc0a7957d62e4,386
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-gentongan/46.jpg,46.jpg,batik-gentongan,600,398,120060,75f8c2c1c96394ab5e8c7d86350eecd8,387
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-gentongan/47.jpg,47.jpg,batik-gentongan,640,640,40187,34b265b220bff2c8e8aa0d475a0ad956,388
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-gentongan/48.jpg,48.jpg,batik-gentongan,300,225,18376,f283a6ba64a610f07bd915da85cd724f,389
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-gentongan/49.jpg,49.jpg,batik-gentongan,1483,827,549475,657034b9330137e5691457d687c22931,390
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-gentongan/5.jpg,5.jpg,batik-gentongan,960,640,230854,c370b83ff78389921efcad93078d26cb,391
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-gentongan/50.jpg,50.jpg,batik-gentongan,720,422,290008,338b94624d9e80ed680b6da24f57e746,392
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-gentongan/6.jpg,6.jpg,batik-gentongan,300,193,18951,cdf5201ed14ec762cc35075ef94708ae,393
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-gentongan/7.jpg,7.jpg,batik-gentongan,225,300,48800,aa141869ab6e04fdb92a2d4647b341aa,394
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-gentongan/8.jpg,8.jpg,batik-gentongan,296,246,25909,c61540380b2d880a0983f00e267a9158,395
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-gentongan/9.jpg,9.jpg,batik-gentongan,800,533,158404,28cb0b7230c323b5ba32ce5771aa996b,396
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-kawung/1.jpg,1.jpg,batik-kawung,1776,1772,642225,a881a135d5a06a398de4cfcc93837466,19
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-kawung/10.jpg,10.jpg,batik-kawung,1500,1600,365238,ae458412e1fe00ca847a9ff730b14c49,398
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-kawung/11.jpg,11.jpg,batik-kawung,888,1024,201678,b652a7c92c53c0a2e51c3586a19ef2c5,399
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-kawung/12.jpg,12.jpg,batik-kawung,1280,720,196734,70589de19747f2f862ba61cce6b6b030,400
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-kawung/13.jpg,13.jpg,batik-kawung,1600,1200,770515,1b8ac3c9c4ba4d2a26c27004335d6f9f,20
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-kawung/14.jpg,14.jpg,batik-kawung,600,600,224444,1a7e13276eab404c4a69ceb931b3f83c,402
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-kawung/15.jpg,15.jpg,batik-kawung,700,700,1076688,768f4405af47575eafb3f3e80ab34747,403
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-kawung/17.jpg,17.jpg,batik-kawung,480,360,68253,cb76810db52d755a78b03f11a2f79a41,404
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-kawung/18.jpg,18.jpg,batik-kawung,1600,1200,673706,30bf0b8b0504f794adeec7a5ca2d4e09,405
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-kawung/19.jpg,19.jpg,batik-kawung,800,542,156533,1d68a7e5d56b0600cc724f5a5bf6cd74,207
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-kawung/20.jpg,20.jpg,batik-kawung,1300,1390,394218,53991b331a7af4505f682122af86b4a9,407
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-kawung/21.jpg,21.jpg,batik-kawung,1585,1521,689299,51b8000a17fefb91dfce411c0be24399,408
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-kawung/22.jpg,22.jpg,batik-kawung,2520,1669,1391961,2f4727bc128af65774521726e3d020f8,409
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-kawung/23.jpg,23.jpg,batik-kawung,641,960,170415,a841371b7e0c6130eed313de2c3e4933,410
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-kawung/24.jpg,24.jpg,batik-kawung,600,408,96384,ed726d55ca566abc6daf830517a774f7,207
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-kawung/25.jpg,25.jpg,batik-kawung,800,800,44645,98579b0d85e1ace7fb8fe5c8300501d9,412
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-kawung/26.jpg,26.jpg,batik-kawung,1756,1140,3686240,8147b95cd7953d1d49a0876b68169a87,413
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-kawung/28.jpg,28.jpg,batik-kawung,1024,683,163315,fbb0b52eb970df6aba050fd1d5754117,414
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-kawung/3.jpg,3.jpg,batik-kawung,590,403,41766,69e167e37543c7eb80651ac09cbc8bc7,415
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-kawung/30.jpg,30.jpg,batik-kawung,300,300,36102,52bba6dac5d371a1f9f1b5bc9626f2c4,416
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-kawung/31.jpg,31.jpg,batik-kawung,456,304,146410,acba9cbf6429d9ab2904cfd08eeb7e02,417
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-kawung/32.jpg,32.jpg,batik-kawung,1600,1200,774422,b12264991878e8e738674c03b8bc8c76,418
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-kawung/33.jpg,33.jpg,batik-kawung,1133,1448,604616,8e9cc0978c4d3bc04f66700b8e169be2,419
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-kawung/34.jpg,34.jpg,batik-kawung,350,219,37863,2d809fd37da417aaff704c7fe9f7a1f9,420
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-kawung/35.jpg,35.jpg,batik-kawung,1181,1181,421444,efe7f7d567236126ca245726dd45d89b,421
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-kawung/36.jpg,36.jpg,batik-kawung,236,246,21778,250c8f97d97dfbfec22a9a5bf6589568,422
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-kawung/37.jpg,37.jpg,batik-kawung,520,355,37271,a6a18f722cf661d2a981a1bc21a29bd3,415
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-kawung/38.jpg,38.jpg,batik-kawung,1600,1200,485577,d94e2089b25e1181441e9e7fbddb15bc,424
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-kawung/39.jpg,39.jpg,batik-kawung,1088,1305,647808,e3eda1f405dc995950870baec0e41f76,214
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-kawung/4.jpg,4.jpg,batik-kawung,709,768,142234,c846985028c3298f84a849828637e707,204
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-kawung/40.jpg,40.jpg,batik-kawung,1105,1326,624678,3d2ac6fdf3c28f9dbabd5b492b17b979,427
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-kawung/41.jpg,41.jpg,batik-kawung,1024,1024,573062,01d0d8f73ad0e3efe18167136607d33c,428
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-kawung/42.jpg,42.jpg,batik-kawung,862,632,127241,24df7762f25a1f6483f2462ed2a84a6f,429
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-kawung/43.jpg,43.jpg,batik-kawung,1280,720,110865,63f9f8ae5c3e9090114fe1c183a0e362,430
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-kawung/44.jpg,44.jpg,batik-kawung,1172,1391,658687,73f9fd966f40333b28d7fd80db538de1,431
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-kawung/45.jpg,45.jpg,batik-kawung,1597,1113,891660,61d9a2df0505c6a9a33200d07f09822d,235
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-kawung/46.jpg,46.jpg,batik-kawung,3264,2448,2016216,61f3cbd594bbb265bdd9d6c2c54059cf,433
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-kawung/47.jpg,47.jpg,batik-kawung,700,444,129348,ceb8b5abab8859bf3a52d6fe54547816,434
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-kawung/49.jpg,49.jpg,batik-kawung,579,384,85332,8061f6da3256c8b95a850382833e8c4a,435
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-kawung/5.jpg,5.jpg,batik-kawung,1060,596,101967,09f4ad7f0692c89abb5ef322038144de,436
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-kawung/50.jpg,50.jpg,batik-kawung,448,224,25432,8b3e3c86c6d0f886fff644b0a5a2e0fe,437
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-kawung/6.jpg,6.jpg,batik-kawung,647,485,117254,6fde2501f18125ee1c4ef321e1ef8e11,438
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-kawung/7.jpg,7.jpg,batik-kawung,1600,1200,603339,67ddf3f509b5474a2682669a8034c917,439
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-kawung/8.jpg,8.jpg,batik-kawung,1600,1200,492798,0f747788845b88031a28de65ed754c62,209
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-kawung/9.jpg,9.jpg,batik-kawung,500,625,187633,a5c87145aa89c91da04f6f5a6fa06c9e,441
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-keraton/1.jpg,1.jpg,batik-keraton,2661,1884,1437973,c72702769aa731a34cdd7eb0d8107c0d,442
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-keraton/10.jpg,10.jpg,batik-keraton,1000,1000,374024,9457ef367aae8a5e587d1bede38db149,443
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-keraton/11.jpg,11.jpg,batik-keraton,500,378,239321,4b64b9b02c95977312b803b315dec621,444
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-keraton/12.jpg,12.jpg,batik-keraton,500,325,211415,61f3fd0ff632bdf9810afc00891c00e6,445
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-keraton/13.jpg,13.jpg,batik-keraton,500,338,223999,ae2675f15ef2a68efba2aa0b647146f5,446
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-keraton/14.jpg,14.jpg,batik-keraton,300,268,98714,f7b4d8cf4276f3c1ea6e22985bf0fab2,447
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-keraton/15.jpg,15.jpg,batik-keraton,450,600,81386,9143583555225f95bb4681200c30aa18,448
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-keraton/16.jpg,16.jpg,batik-keraton,1200,800,245817,cdaf8282155e7d4691d4d2a4060a0ef4,449
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-keraton/17.jpg,17.jpg,batik-keraton,940,940,40717,774520f4aaa8deeeca6cb4adcf56b3d5,450
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-keraton/18.jpg,18.jpg,batik-keraton,720,636,457632,751a6d8e29d3f2cca66d176f68cd3430,451
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-keraton/19.jpg,19.jpg,batik-keraton,670,505,86927,beae8340dc30a3ecb549e5c497eb6573,452
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-keraton/2.jpg,2.jpg,batik-keraton,700,647,1219670,a6b29e62664b8c8c52fd6a06fd82b4d5,453
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-keraton/20.jpg,20.jpg,batik-keraton,1000,1000,201656,cc6209ace55e6beed18c3a16ae080a5c,454
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-keraton/21.jpg,21.jpg,batik-keraton,1000,1000,216338,d76d6f691f75740cb68ce1116f9b103f,455
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-keraton/22.jpg,22.jpg,batik-keraton,1280,720,86019,ea722ece406619dd4df36c9c71657366,456
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-keraton/23.jpg,23.jpg,batik-keraton,720,720,357276,d43c2d48afde7dcafe0914c22b7bab43,457
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-keraton/24.jpg,24.jpg,batik-keraton,1200,800,239129,21448cdaea89a146a159bc031c8fcf29,458
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-keraton/25.jpg,25.jpg,batik-keraton,750,500,51468,e741b782fdf0a24d85c1ebe68c975f7b,459
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-keraton/26.jpg,26.jpg,batik-keraton,500,367,248501,d6f17a51d32a8895c963b3ecc69b716e,460
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-keraton/27.jpg,27.jpg,batik-keraton,720,720,367200,1d2169a8b9d6bcc46fb3eb7f0a24bf3a,461
