path,fname,label,width,height,bytes,md5,classnum,instnum,motif,rotation,instance_id
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/36 Sekar Sawo 2_rotate_180.jpg,36 Sekar Sawo 2_rotate_180.jpg,36 Sekar Sawo,512,512,57211,8ad4cfa29bd0c341ce1a693bd1084b0c,36,2,Sekar Sawo,180,36|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/36 Sekar Sawo 2_rotate_270.jpg,36 Sekar Sawo 2_rotate_270.jpg,36 Sekar Sawo,512,512,57146,b0e7047867800c90fa490d0ab22f60ac,36,2,Sekar Sawo,270,36|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/36 Sekar Sawo 2_rotate_90.jpg,36 Sekar Sawo 2_rotate_90.jpg,36 Sekar Sawo,512,512,57285,65a9e51443a814838f4a7a50c138f79f,36,2,Sekar Sawo,90,36|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/36 Sekar Sawo 3.jpg,36 Sekar Sawo 3.jpg,36 Sekar Sawo,512,512,56534,37fd5c5a08ed8e5d5fdc4d57b023176e,36,3,Sekar Sawo,0,36|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/36 Sekar Sawo 3_rotate_180.jpg,36 Sekar Sawo 3_rotate_180.jpg,36 Sekar Sawo,512,512,56371,c293117cab897ddc6b87149b9bb23c52,36,3,Sekar Sawo,180,36|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/36 Sekar Sawo 3_rotate_270.jpg,36 Sekar Sawo 3_rotate_270.jpg,36 Sekar Sawo,512,512,55749,1e10396bf34cf59e3da14e2f9d0d0a01,36,3,Sekar Sawo,270,36|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/36 Sekar Sawo 3_rotate_90.jpg,36 Sekar Sawo 3_rotate_90.jpg,36 Sekar Sawo,512,512,55666,0b6c9e7567de2ecce4ddb22487bda5fe,36,3,Sekar Sawo,90,36|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/36 Sekar Sawo 4.jpg,36 Sekar Sawo 4.jpg,36 Sekar Sawo,512,512,56096,bf3cb11ff048a47fef943d64208d2f73,36,4,Sekar Sawo,0,36|4
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/36 Sekar Sawo 4_rotate_180.jpg,36 Sekar Sawo 4_rotate_180.jpg,36 Sekar Sawo,512,512,56286,97b3c1b82b20805ebfc9c44c1e33cb74,36,4,Sekar Sawo,180,36|4
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/36 Sekar Sawo 4_rotate_270.jpg,36 Sekar Sawo 4_rotate_270.jpg,36 Sekar Sawo,512,512,51760,dcd61fd54cf6e20b4b8caca42ab16d64,36,4,Sekar Sawo,270,36|4
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/36 Sekar Sawo 4_rotate_90.jpg,36 Sekar Sawo 4_rotate_90.jpg,36 Sekar Sawo,512,512,51920,b0026500295200e1e3496a621f01b3c9,36,4,Sekar Sawo,90,36|4
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/37 Manggar 1.jpg,37 Manggar 1.jpg,37 Manggar,512,512,66359,ce977caa1282c35b7be8ea2808ba93fc,37,1,Manggar,0,37|1
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/37 Manggar 1_rotate_180.jpg,37 Manggar 1_rotate_180.jpg,37 Manggar,512,512,66771,abc7828f1f482a3381bcf10ea181248c,37,1,Manggar,180,37|1
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/37 Manggar 1_rotate_270.jpg,37 Manggar 1_rotate_270.jpg,37 Manggar,512,512,66194,84e0492f650aee6f77bdffd9c1a89efa,37,1,Manggar,270,37|1
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/37 Manggar 1_rotate_90.jpg,37 Manggar 1_rotate_90.jpg,37 Manggar,512,512,66182,214d478699a5a20a05867699a124e019,37,1,Manggar,90,37|1
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/37 Manggar 2.jpg,37 Manggar 2.jpg,37 Manggar,512,512,66002,b5cedae072726a65c19970d3c33fa37f,37,2,Manggar,0,37|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/37 Manggar 2_rotate_180.jpg,37 Manggar 2_rotate_180.jpg,37 Manggar,512,512,66024,c7610cb77a8b43e2e02e22b785e05161,37,2,Manggar,180,37|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/37 Manggar 2_rotate_270.jpg,37 Manggar 2_rotate_270.jpg,37 Manggar,512,512,64001,cab8dc94d368a40fc445385b87c26256,37,2,Manggar,270,37|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/37 Manggar 2_rotate_90.jpg,37 Manggar 2_rotate_90.jpg,37 Manggar,512,512,64264,34441b0c38c729896ff3fe45029eb080,37,2,Manggar,90,37|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/37 Manggar 3.jpg,37 Manggar 3.jpg,37 Manggar,512,512,68070,b72868dca152aef6a79a91833cb6bca1,37,3,Manggar,0,37|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/37 Manggar 3_rotate_180.jpg,37 Manggar 3_rotate_180.jpg,37 Manggar,512,512,68087,30a3aba224ae0453302a12fecee6105d,37,3,Manggar,180,37|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/37 Manggar 3_rotate_270.jpg,37 Manggar 3_rotate_270.jpg,37 Manggar,512,512,67136,2567a658239a7c5f77f68c4c52a797ef,37,3,Manggar,270,37|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/37 Manggar 3_rotate_90.jpg,37 Manggar 3_rotate_90.jpg,37 Manggar,512,512,67636,ef262272d7ebd148bb77539dc68923bc,37,3,Manggar,90,37|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/37 Manggar 4.jpg,37 Manggar 4.jpg,37 Manggar,512,512,68517,5eab6771b480004631e79d0b9dc9e6f9,37,4,Manggar,0,37|4
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/37 Manggar 4_rotate_180.jpg,37 Manggar 4_rotate_180.jpg,37 Manggar,512,512,68389,fcde0e1dbc588e78321230758b95ce54,37,4,Manggar,180,37|4
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/37 Manggar 4_rotate_270.jpg,37 Manggar 4_rotate_270.jpg,37 Manggar,512,512,59239,a61413662040c8611e32ebe7787422d9,37,4,Manggar,270,37|4
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/37 Manggar 4_rotate_90.jpg,37 Manggar 4_rotate_90.jpg,37 Manggar,512,512,58935,3aecf0a671dfc6fe0a515d9ed984e89c,37,4,Manggar,90,37|4
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/38 Sekar Cengkeh 1.jpg,38 Sekar Cengkeh 1.jpg,38 Sekar Cengkeh,512,512,73575,bbf13b8f17017f14ce4ff572494f7d91,38,1,Sekar Cengkeh,0,38|1
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/38 Sekar Cengkeh 1_rotate_180.jpg,38 Sekar Cengkeh 1_rotate_180.jpg,38 Sekar Cengkeh,512,512,73499,c267f3b99852a0784885638e2957a16e,38,1,Sekar Cengkeh,180,38|1
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/38 Sekar Cengkeh 1_rotate_270.jpg,38 Sekar Cengkeh 1_rotate_270.jpg,38 Sekar Cengkeh,512,512,72744,e60173c2a95c53bb255bb473fb1c5936,38,1,Sekar Cengkeh,270,38|1
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/38 Sekar Cengkeh 1_rotate_90.jpg,38 Sekar Cengkeh 1_rotate_90.jpg,38 Sekar Cengkeh,512,512,73015,6ff8d117b3b623c632bf0389eb07b63a,38,1,Sekar Cengkeh,90,38|1
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/38 Sekar Cengkeh 2.jpg,38 Sekar Cengkeh 2.jpg,38 Sekar Cengkeh,512,512,71606,c901f7a1f9217ec01213363174ebe9d7,38,2,Sekar Cengkeh,0,38|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/38 Sekar Cengkeh 2_rotate_180.jpg,38 Sekar Cengkeh 2_rotate_180.jpg,38 Sekar Cengkeh,512,512,71615,55bce2cde9e05ddc54f6ff49c0e5fed9,38,2,Sekar Cengkeh,180,38|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/38 Sekar Cengkeh 2_rotate_270.jpg,38 Sekar Cengkeh 2_rotate_270.jpg,38 Sekar Cengkeh,512,512,65355,a97765c9f4cb14eef1c4906101455926,38,2,Sekar Cengkeh,270,38|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/38 Sekar Cengkeh 2_rotate_90.jpg,38 Sekar Cengkeh 2_rotate_90.jpg,38 Sekar Cengkeh,512,512,65338,ab2a06af07fac07f9aedba020376a21e,38,2,Sekar Cengkeh,90,38|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/38 Sekar Cengkeh 3.jpg,38 Sekar Cengkeh 3.jpg,38 Sekar Cengkeh,512,512,74518,62f22536d05fb58d8507db4d3f768eb3,38,3,Sekar Cengkeh,0,38|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/38 Sekar Cengkeh 3_rotate_180.jpg,38 Sekar Cengkeh 3_rotate_180.jpg,38 Sekar Cengkeh,512,512,74227,a28fa3fc1673146d010394779584d394,38,3,Sekar Cengkeh,180,38|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/38 Sekar Cengkeh 3_rotate_270.jpg,38 Sekar Cengkeh 3_rotate_270.jpg,38 Sekar Cengkeh,512,512,66937,379ffec12e39c805e6e5506d7d85bd74,38,3,Sekar Cengkeh,270,38|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/38 Sekar Cengkeh 3_rotate_90.jpg,38 Sekar Cengkeh 3_rotate_90.jpg,38 Sekar Cengkeh,512,512,66642,3504984f27be10026039e8a7132d68ac,38,3,Sekar Cengkeh,90,38|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/38 Sekar Cengkeh 4.jpg,38 Sekar Cengkeh 4.jpg,38 Sekar Cengkeh,512,512,74042,8649c78d1946d1ee5fab9a1a2fc0409e,38,4,Sekar Cengkeh,0,38|4
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/38 Sekar Cengkeh 4_rotate_180.jpg,38 Sekar Cengkeh 4_rotate_180.jpg,38 Sekar Cengkeh,512,512,74234,05983154277b1e6749c996b602af1df0,38,4,Sekar Cengkeh,180,38|4
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/38 Sekar Cengkeh 4_rotate_270.jpg,38 Sekar Cengkeh 4_rotate_270.jpg,38 Sekar Cengkeh,512,512,72343,5591ae28d4cc20431b4280480c27ef2f,38,4,Sekar Cengkeh,270,38|4
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/38 Sekar Cengkeh 4_rotate_90.jpg,38 Sekar Cengkeh 4_rotate_90.jpg,38 Sekar Cengkeh,512,512,72509,719b197a49964609cadc0ab870886f62,38,4,Sekar Cengkeh,90,38|4
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/39 Sritaman 1.jpg,39 Sritaman 1.jpg,39 Sritaman,512,512,57818,d4fa0f9838b66000391436bd559a760e,39,1,Sritaman,0,39|1
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/39 Sritaman 1_rotate_180.jpg,39 Sritaman 1_rotate_180.jpg,39 Sritaman,512,512,57475,e3393bac85977d00e6c7a0dcb2670fa3,39,1,Sritaman,180,39|1
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/39 Sritaman 1_rotate_270.jpg,39 Sritaman 1_rotate_270.jpg,39 Sritaman,512,512,55540,3664e6a7ec1efb3c654d603829cd6132,39,1,Sritaman,270,39|1
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/39 Sritaman 1_rotate_90.jpg,39 Sritaman 1_rotate_90.jpg,39 Sritaman,512,512,55522,cbf4bb1c9385963167e967f36aef7ae6,39,1,Sritaman,90,39|1
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/39 Sritaman 2.jpg,39 Sritaman 2.jpg,39 Sritaman,512,512,56453,d2f31c68a5294d5fd0fd4b522323ed6f,39,2,Sritaman,0,39|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/39 Sritaman 2_rotate_180.jpg,39 Sritaman 2_rotate_180.jpg,39 Sritaman,512,512,56580,0dc615facc99a74775114d26fd216acb,39,2,Sritaman,180,39|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/39 Sritaman 2_rotate_270.jpg,39 Sritaman 2_rotate_270.jpg,39 Sritaman,512,512,51707,421e745aeff91b6ce5c0c1c9a2a148c4,39,2,Sritaman,270,39|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/39 Sritaman 2_rotate_90.jpg,39 Sritaman 2_rotate_90.jpg,39 Sritaman,512,512,51601,58bd77e86137594ebffbafcd680e743e,39,2,Sritaman,90,39|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/39 Sritaman 3.jpg,39 Sritaman 3.jpg,39 Sritaman,512,512,58404,338e21afe97ba197ae829ca0df2d7cb4,39,3,Sritaman,0,39|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/39 Sritaman 3_rotate_180.jpg,39 Sritaman 3_rotate_180.jpg,39 Sritaman,512,512,58683,6d78db1fc3188d0a30f2c976355ebdf0,39,3,Sritaman,180,39|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/39 Sritaman 3_rotate_270.jpg,39 Sritaman 3_rotate_270.jpg,39 Sritaman,512,512,50144,2b0f1765a27fd21b2cc1a4facd4c25a5,39,3,Sritaman,270,39|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/39 Sritaman 3_rotate_90.jpg,39 Sritaman 3_rotate_90.jpg,39 Sritaman,512,512,50297,caa83ad4f46299bc444fa9a9228ab19f,39,3,Sritaman,90,39|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/39 Sritaman 4.jpg,39 Sritaman 4.jpg,39 Sritaman,512,512,57928,4da5aa252d66f191692c760df32af2f2,39,4,Sritaman,0,39|4
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/39 Sritaman 4_rotate_180.jpg,39 Sritaman 4_rotate_180.jpg,39 Sritaman,512,512,56804,15c5069ea9e6efbb1f5159c15b105b34,39,4,Sritaman,180,39|4
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/39 Sritaman 4_rotate_270.jpg,39 Sritaman 4_rotate_270.jpg,39 Sritaman,512,512,49976,d5d5f6c1d28cd25876afa21a826160e9,39,4,Sritaman,270,39|4
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/39 Sritaman 4_rotate_90.jpg,39 Sritaman 4_rotate_90.jpg,39 Sritaman,512,512,49571,e80a1b0453e7c18b659c1a3ef87a1005,39,4,Sritaman,90,39|4
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/4 Sekar Gayam 1.jpg,4 Sekar Gayam 1.jpg,4 Sekar Gayam,512,512,68243,95702fd25887acc132ea0d71b92e4a71,4,1,Sekar Gayam,0,4|1
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/4 Sekar Gayam 1_rotate_180.jpg,4 Sekar Gayam 1_rotate_180.jpg,4 Sekar Gayam,512,512,68177,db7c75bdada528f055ea34e71b008c9b,4,1,Sekar Gayam,180,4|1
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/4 Sekar Gayam 1_rotate_270.jpg,4 Sekar Gayam 1_rotate_270.jpg,4 Sekar Gayam,512,512,68020,5166c5a911803de608469a7d690ecd7d,4,1,Sekar Gayam,270,4|1
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/4 Sekar Gayam 1_rotate_90.jpg,4 Sekar Gayam 1_rotate_90.jpg,4 Sekar Gayam,512,512,67198,ed7ccff8188e816e5642389fa9d38793,4,1,Sekar Gayam,90,4|1
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/4 Sekar Gayam 2.jpg,4 Sekar Gayam 2.jpg,4 Sekar Gayam,512,512,65401,7751d57ca9eb871f03f43b0d24bb9257,4,2,Sekar Gayam,0,4|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/4 Sekar Gayam 2_rotate_180.jpg,4 Sekar Gayam 2_rotate_180.jpg,4 Sekar Gayam,512,512,65283,affcb901233f039d38a2017001738889,4,2,Sekar Gayam,180,4|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/4 Sekar Gayam 2_rotate_270.jpg,4 Sekar Gayam 2_rotate_270.jpg,4 Sekar Gayam,512,512,64604,a6328e4f99a9cd590841478f436a4bb3,4,2,Sekar Gayam,270,4|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/4 Sekar Gayam 2_rotate_90.jpg,4 Sekar Gayam 2_rotate_90.jpg,4 Sekar Gayam,512,512,64715,22863eb9f8730db7688ed7fb526dfd96,4,2,Sekar Gayam,90,4|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/4 Sekar Gayam 3.jpg,4 Sekar Gayam 3.jpg,4 Sekar Gayam,512,512,68889,cdb4ef6fe54b330ac2e92fe817bb595b,4,3,Sekar Gayam,0,4|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/4 Sekar Gayam 3_rotate_180.jpg,4 Sekar Gayam 3_rotate_180.jpg,4 Sekar Gayam,512,512,68365,5531c1294f8e87265fd580b5003197be,4,3,Sekar Gayam,180,4|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/4 Sekar Gayam 3_rotate_270.jpg,4 Sekar Gayam 3_rotate_270.jpg,4 Sekar Gayam,512,512,62250,ce0b6f6e7e7b5d10ce4451ff6071296c,4,3,Sekar Gayam,270,4|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/4 Sekar Gayam 3_rotate_90.jpg,4 Sekar Gayam 3_rotate_90.jpg,4 Sekar Gayam,512,512,62208,c5891eeb6a92b933a7740c92e2503b02,4,3,Sekar Gayam,90,4|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/4 Sekar Gayam 4.jpg,4 Sekar Gayam 4.jpg,4 Sekar Gayam,512,512,66031,13264770e0e3bb11263f71d08052a332,4,4,Sekar Gayam,0,4|4
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/4 Sekar Gayam 4_rotate_180.jpg,4 Sekar Gayam 4_rotate_180.jpg,4 Sekar Gayam,512,512,65365,7dd81a0b8cb6eed86a235b3e93bcbd32,4,4,Sekar Gayam,180,4|4
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/4 Sekar Gayam 4_rotate_270.jpg,4 Sekar Gayam 4_rotate_270.jpg,4 Sekar Gayam,512,512,65091,fc4fd140f950cd7b1b1980bb9e37b2f2,4,4,Sekar Gayam,270,4|4
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/4 Sekar Gayam 4_rotate_90.jpg,4 Sekar Gayam 4_rotate_90.jpg,4 Sekar Gayam,512,512,64996,75539a0d91a224aa639e1855b6b9c14c,4,4,Sekar Gayam,90,4|4
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/40 Sekar Mundhu 1.jpg,40 Sekar Mundhu 1.jpg,40 Sekar Mundhu,512,512,72508,19773f1cc187cdd7f5c8ef7c2f3e8694,40,1,Sekar Mundhu,0,40|1
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/40 Sekar Mundhu 1_rotate_180.jpg,40 Sekar Mundhu 1_rotate_180.jpg,40 Sekar Mundhu,512,512,72751,d3c4d94c69a858d551d7f5ec8cc48778,40,1,Sekar Mundhu,180,40|1
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/40 Sekar Mundhu 1_rotate_270.jpg,40 Sekar Mundhu 1_rotate_270.jpg,40 Sekar Mundhu,512,512,66232,3b7b5ff9e115b26fad6aa536e140b7e8,40,1,Sekar Mundhu,270,40|1
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/40 Sekar Mundhu 1_rotate_90.jpg,40 Sekar Mundhu 1_rotate_90.jpg,40 Sekar Mundhu,512,512,66037,8fa361b9e6cd505f35386a3dc5283d27,40,1,Sekar Mundhu,90,40|1
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/40 Sekar Mundhu 2.jpg,40 Sekar Mundhu 2.jpg,40 Sekar Mundhu,512,512,68535,2b3e6030fba918b3f472c191d5759ecd,40,2,Sekar Mundhu,0,40|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/40 Sekar Mundhu 2_rotate_180.jpg,40 Sekar Mundhu 2_rotate_180.jpg,40 Sekar Mundhu,512,512,69889,751f9ceac4c24f8601d614cd879ef15d,40,2,Sekar Mundhu,180,40|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/40 Sekar Mundhu 2_rotate_270.jpg,40 Sekar Mundhu 2_rotate_270.jpg,40 Sekar Mundhu,512,512,67077,bf513b860cdf8ffa84578efda9788f8d,40,2,Sekar Mundhu,270,40|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/40 Sekar Mundhu 2_rotate_90.jpg,40 Sekar Mundhu 2_rotate_90.jpg,40 Sekar Mundhu,512,512,67025,5b8d1448bd4d3079e25d0289cda883ff,40,2,Sekar Mundhu,90,40|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/40 Sekar Mundhu 3.jpg,40 Sekar Mundhu 3.jpg,40 Sekar Mundhu,512,512,72139,6b758f3a3a3cffe895d007aee482482f,40,3,Sekar Mundhu,0,40|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/40 Sekar Mundhu 3_rotate_180.jpg,40 Sekar Mundhu 3_rotate_180.jpg,40 Sekar Mundhu,512,512,72028,978e77789126aca7539225d7d265525e,40,3,Sekar Mundhu,180,40|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/40 Sekar Mundhu 3_rotate_270.jpg,40 Sekar Mundhu 3_rotate_270.jpg,40 Sekar Mundhu,512,512,65886,ba8d8951e01a4f4bcfcee5db7de06946,40,3,Sekar Mundhu,270,40|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/40 Sekar Mundhu 3_rotate_90.jpg,40 Sekar Mundhu 3_rotate_90.jpg,40 Sekar Mundhu,512,512,65615,51295144d07d2c96b44e618b4be12ed4,40,3,Sekar Mundhu,90,40|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/40 Sekar Mundhu 4.jpg,40 Sekar Mundhu 4.jpg,40 Sekar Mundhu,512,512,71212,5942415cdcbb800c6a9ed672d9efb1d0,40,4,Sekar Mundhu,0,40|4
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/40 Sekar Mundhu 4_rotate_180.jpg,40 Sekar Mundhu 4_rotate_180.jpg,40 Sekar Mundhu,512,512,70504,0788b003bd3622f1dc996c1a3d5ced9b,40,4,Sekar Mundhu,180,40|4
