path,fname,label,dup_group,seed,split
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo6.jpeg,angsoduo6.jpeg,batik-angso duo,30,2,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo7.jpeg,angsoduo7.jpeg,batik-angso duo,31,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo8.jpeg,angsoduo8.jpeg,batik-angso duo,21,2,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo9.jpeg,angsoduo9.jpeg,batik-angso duo,33,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari1.jpeg,batanghari1.jpeg,batik-batanghari,34,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari10.jpeg,batanghari10.jpeg,batik-batanghari,35,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari11.jpeg,batanghari11.jpeg,batik-batanghari,36,2,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari12.jpeg,batanghari12.jpeg,batik-batanghari,37,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari13.jpeg,batanghari13.jpeg,batik-batanghari,38,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari14.jpeg,batanghari14.jpeg,batik-batanghari,39,2,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari15.jpeg,batanghari15.jpeg,batik-batanghari,40,2,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari16.jpeg,batanghari16.jpeg,batik-batanghari,41,2,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari17.jpeg,batanghari17.jpeg,batik-batanghari,42,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari18.jpeg,batanghari18.jpeg,batik-batanghari,43,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari19.jpeg,batanghari19.jpeg,batik-batanghari,44,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari2.jpeg,batanghari2.jpeg,batik-batanghari,45,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari20.jpeg,batanghari20.jpeg,batik-batanghari,46,2,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari21.jpeg,batanghari21.jpeg,batik-batanghari,47,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari21.jpg,batanghari21.jpg,batik-batanghari,48,2,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari22.jpeg,batanghari22.jpeg,batik-batanghari,49,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari23.jpeg,batanghari23.jpeg,batik-batanghari,50,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari24.jpeg,batanghari24.jpeg,batik-batanghari,51,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari25.jpeg,batanghari25.jpeg,batik-batanghari,52,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari26.jpeg,batanghari26.jpeg,batik-batanghari,53,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari27.jpeg,batanghari27.jpeg,batik-batanghari,54,2,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari28.jpeg,batanghari28.jpeg,batik-batanghari,55,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari29.jpeg,batanghari29.jpeg,batik-batanghari,56,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari3.jpg,batanghari3.jpg,batik-batanghari,57,2,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari30.jpeg,batanghari30.jpeg,batik-batanghari,58,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari31.jpeg,batanghari31.jpeg,batik-batanghari,59,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari32.jpeg,batanghari32.jpeg,batik-batanghari,60,2,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari4.jpeg,batanghari4.jpeg,batik-batanghari,61,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari5.jpg,batanghari5.jpg,batik-batanghari,62,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari6.jpeg,batanghari6.jpeg,batik-batanghari,63,2,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari7.jpeg,batanghari7.jpeg,batik-batanghari,64,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari8.jpeg,batanghari8.jpeg,batik-batanghari,65,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari9.jpeg,batanghari9.jpeg,batik-batanghari,66,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-biji kopi/bijikopi1.jpeg,bijikopi1.jpeg,batik-biji kopi,67,2,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-biji kopi/bijikopi10.jpeg,bijikopi10.jpeg,batik-biji kopi,68,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-biji kopi/bijikopi11.jpeg,bijikopi11.jpeg,batik-biji kopi,69,2,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-biji kopi/bijikopi12.jpeg,bijikopi12.jpeg,batik-biji kopi,70,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-biji kopi/bijikopi13.jpeg,bijikopi13.jpeg,batik-biji kopi,71,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-biji kopi/bijikopi14.jpeg,bijikopi14.jpeg,batik-biji kopi,72,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-biji kopi/bijikopi15.jpeg,bijikopi15.jpeg,batik-biji kopi,73,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-biji kopi/bijikopi16.jpeg,bijikopi16.jpeg,batik-biji kopi,74,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-biji kopi/bijikopi17.jpeg,bijikopi17.jpeg,batik-biji kopi,75,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-biji kopi/bijikopi18.jpeg,bijikopi18.jpeg,batik-biji kopi,76,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-biji kopi/bijikopi19.jpeg,bijikopi19.jpeg,batik-biji kopi,77,2,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-biji kopi/bijikopi2.jpeg,bijikopi2.jpeg,batik-biji kopi,78,2,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-biji kopi/bijikopi20.jpeg,bijikopi20.jpeg,batik-biji kopi,79,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-biji kopi/bijikopi21.jpeg,bijikopi21.jpeg,batik-biji kopi,80,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-biji kopi/bijikopi22.jpeg,bijikopi22.jpeg,batik-biji kopi,81,2,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-biji kopi/bijikopi23.jpeg,bijikopi23.jpeg,batik-biji kopi,82,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-biji kopi/bijikopi24.jpeg,bijikopi24.jpeg,batik-biji kopi,83,2,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-biji kopi/bijikopi25.jpeg,bijikopi25.jpeg,batik-biji kopi,84,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-biji kopi/bijikopi26.jpeg,bijikopi26.jpeg,batik-biji kopi,85,2,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-biji kopi/bijikopi27.jpeg,bijikopi27.jpeg,batik-biji kopi,86,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-biji kopi/bijikopi28.jpeg,bijikopi28.jpeg,batik-biji kopi,87,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-biji kopi/bijikopi29.jpeg,bijikopi29.jpeg,batik-biji kopi,88,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-biji kopi/bijikopi3.jpeg,bijikopi3.jpeg,batik-biji kopi,89,2,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-biji kopi/bijikopi30.jpeg,bijikopi30.jpeg,batik-biji kopi,90,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-biji kopi/bijikopi4.jpeg,bijikopi4.jpeg,batik-biji kopi,91,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-biji kopi/bijikopi5.jpeg,bijikopi5.jpeg,batik-biji kopi,92,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-biji kopi/bijikopi6.jpeg,bijikopi6.jpeg,batik-biji kopi,93,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-biji kopi/bijikopi7.jpeg,bijikopi7.jpeg,batik-biji kopi,94,2,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-biji kopi/bijikopi8.jpeg,bijikopi8.jpeg,batik-biji kopi,95,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-biji kopi/bijikopi9.jpeg,bijikopi9.jpeg,batik-biji kopi,96,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-durian pecah/durianpecah1.jpg,durianpecah1.jpg,batik-durian pecah,97,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-durian pecah/durianpecah10.jpg,durianpecah10.jpg,batik-durian pecah,98,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-durian pecah/durianpecah11.jpeg,durianpecah11.jpeg,batik-durian pecah,99,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-durian pecah/durianpecah12.jpg,durianpecah12.jpg,batik-durian pecah,100,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-durian pecah/durianpecah13.jpeg,durianpecah13.jpeg,batik-durian pecah,101,2,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-durian pecah/durianpecah14.jpeg,durianpecah14.jpeg,batik-durian pecah,102,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-durian pecah/durianpecah15.jpeg,durianpecah15.jpeg,batik-durian pecah,103,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-durian pecah/durianpecah16.jpeg,durianpecah16.jpeg,batik-durian pecah,104,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-durian pecah/durianpecah17.jpeg,durianpecah17.jpeg,batik-durian pecah,105,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-durian pecah/durianpecah18.jpeg,durianpecah18.jpeg,batik-durian pecah,106,2,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-durian pecah/durianpecah19.jpeg,durianpecah19.jpeg,batik-durian pecah,107,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-durian pecah/durianpecah2.jpg,durianpecah2.jpg,batik-durian pecah,108,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-durian pecah/durianpecah20.jpeg,durianpecah20.jpeg,batik-durian pecah,109,2,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-durian pecah/durianpecah21.jpeg,durianpecah21.jpeg,batik-durian pecah,110,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-durian pecah/durianpecah22.jpeg,durianpecah22.jpeg,batik-durian pecah,111,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-durian pecah/durianpecah23.jpeg,durianpecah23.jpeg,batik-durian pecah,112,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-durian pecah/durianpecah24.jpeg,durianpecah24.jpeg,batik-durian pecah,113,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-durian pecah/durianpecah25.jpeg,durianpecah25.jpeg,batik-durian pecah,114,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-durian pecah/durianpecah26.jpeg,durianpecah26.jpeg,batik-durian pecah,115,2,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-durian pecah/durianpecah27.jpeg,durianpecah27.jpeg,batik-durian pecah,116,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-durian pecah/durianpecah28.jpeg,durianpecah28.jpeg,batik-durian pecah,117,2,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-durian pecah/durianpecah29.jpeg,durianpecah29.jpeg,batik-durian pecah,118,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-durian pecah/durianpecah3.jpg,durianpecah3.jpg,batik-durian pecah,119,2,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-durian pecah/durianpecah30.jpeg,durianpecah30.jpeg,batik-durian pecah,120,2,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-durian pecah/durianpecah31.jpeg,durianpecah31.jpeg,batik-durian pecah,121,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-durian pecah/durianpecah32.jpeg,durianpecah32.jpeg,batik-durian pecah,122,2,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-durian pecah/durianpecah4.jpg,durianpecah4.jpg,batik-durian pecah,123,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-durian pecah/durianpecah5.jpeg,durianpecah5.jpeg,batik-durian pecah,124,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-durian pecah/durianpecah6.jpeg,durianpecah6.jpeg,batik-durian pecah,125,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-durian pecah/durianpecah7.jpeg,durianpecah7.jpeg,batik-durian pecah,126,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-durian pecah/durianpecah8.jpeg,durianpecah8.jpeg,batik-durian pecah,127,2,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-durian pecah/durianpecah9.jpeg,durianpecah9.jpeg,batik-durian pecah,128,2,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-tampuk manggis/tampukmanggis1.jpeg,tampukmanggis1.jpeg,batik-tampuk manggis,129,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-tampuk manggis/tampukmanggis10.jpeg,tampukmanggis10.jpeg,batik-tampuk manggis,130,2,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-tampuk manggis/tampukmanggis11.jpeg,tampukmanggis11.jpeg,batik-tampuk manggis,131,2,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-tampuk manggis/tampukmanggis12.jpeg,tampukmanggis12.jpeg,batik-tampuk manggis,132,2,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-tampuk manggis/tampukmanggis13.jpeg,tampukmanggis13.jpeg,batik-tampuk manggis,133,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-tampuk manggis/tampukmanggis14.jpeg,tampukmanggis14.jpeg,batik-tampuk manggis,134,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-tampuk manggis/tampukmanggis15.jpeg,tampukmanggis15.jpeg,batik-tampuk manggis,135,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-tampuk manggis/tampukmanggis16.jpeg,tampukmanggis16.jpeg,batik-tampuk manggis,136,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-tampuk manggis/tampukmanggis17.jpeg,tampukmanggis17.jpeg,batik-tampuk manggis,137,2,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-tampuk manggis/tampukmanggis18.jpeg,tampukmanggis18.jpeg,batik-tampuk manggis,138,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-tampuk manggis/tampukmanggis19.jpeg,tampukmanggis19.jpeg,batik-tampuk manggis,139,2,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-tampuk manggis/tampukmanggis2.jpeg,tampukmanggis2.jpeg,batik-tampuk manggis,140,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-tampuk manggis/tampukmanggis20.jpeg,tampukmanggis20.jpeg,batik-tampuk manggis,141,2,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-tampuk manggis/tampukmanggis21.jpeg,tampukmanggis21.jpeg,batik-tampuk manggis,142,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-tampuk manggis/tampukmanggis22.jpeg,tampukmanggis22.jpeg,batik-tampuk manggis,143,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-tampuk manggis/tampukmanggis23.jpeg,tampukmanggis23.jpeg,batik-tampuk manggis,144,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-tampuk manggis/tampukmanggis24.jpeg,tampukmanggis24.jpeg,batik-tampuk manggis,145,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-tampuk manggis/tampukmanggis25.jpeg,tampukmanggis25.jpeg,batik-tampuk manggis,146,2,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-tampuk manggis/tampukmanggis26.jpeg,tampukmanggis26.jpeg,batik-tampuk manggis,147,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-tampuk manggis/tampukmanggis27.jpeg,tampukmanggis27.jpeg,batik-tampuk manggis,148,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-tampuk manggis/tampukmanggis29.jpeg,tampukmanggis29.jpeg,batik-tampuk manggis,149,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-tampuk manggis/tampukmanggis3.jpeg,tampukmanggis3.jpeg,batik-tampuk manggis,150,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-tampuk manggis/tampukmanggis30.jpeg,tampukmanggis30.jpeg,batik-tampuk manggis,151,2,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-tampuk manggis/tampukmanggis31.jpeg,tampukmanggis31.jpeg,batik-tampuk manggis,152,2,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-tampuk manggis/tampukmanggis32.jpeg,tampukmanggis32.jpeg,batik-tampuk manggis,153,2,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-tampuk manggis/tampukmanggis33.jpeg,tampukmanggis33.jpeg,batik-tampuk manggis,154,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-tampuk manggis/tampukmanggis4.jpeg,tampukmanggis4.jpeg,batik-tampuk manggis,155,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-tampuk manggis/tampukmanggis5.jpg,tampukmanggis5.jpg,batik-tampuk manggis,156,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-tampuk manggis/tampukmanggis6.jpeg,tampukmanggis6.jpeg,batik-tampuk manggis,157,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-tampuk manggis/tampukmanggis7.jpeg,tampukmanggis7.jpeg,batik-tampuk manggis,158,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-tampuk manggis/tampukmanggis8.jpeg,tampukmanggis8.jpeg,batik-tampuk manggis,159,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-tampuk manggis/tampukmanggis9.jpeg,tampukmanggis9.jpeg,batik-tampuk manggis,160,2,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo1.jpeg,angsoduo1.jpeg,batik-angso duo,0,3,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo10.jpeg,angsoduo10.jpeg,batik-angso duo,1,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo11.jpeg,angsoduo11.jpeg,batik-angso duo,2,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo12.jpeg,angsoduo12.jpeg,batik-angso duo,3,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo13.jpeg,angsoduo13.jpeg,batik-angso duo,4,3,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo14.jpeg,angsoduo14.jpeg,batik-angso duo,5,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo15.jpeg,angsoduo15.jpeg,batik-angso duo,6,3,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo16.jpeg,angsoduo16.jpeg,batik-angso duo,7,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo17.jpeg,angsoduo17.jpeg,batik-angso duo,8,3,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo18.jpeg,angsoduo18.jpeg,batik-angso duo,9,3,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo19.jpeg,angsoduo19.jpeg,batik-angso duo,10,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo2.jpeg,angsoduo2.jpeg,batik-angso duo,11,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo20.jpeg,angsoduo20.jpeg,batik-angso duo,12,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo21.jpeg,angsoduo21.jpeg,batik-angso duo,13,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo22.jpeg,angsoduo22.jpeg,batik-angso duo,10,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo23.jpeg,angsoduo23.jpeg,batik-angso duo,15,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo24.jpeg,angsoduo24.jpeg,batik-angso duo,16,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo25.jpeg,angsoduo25.jpeg,batik-angso duo,17,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo26.jpeg,angsoduo26.jpeg,batik-angso duo,18,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo28.jpeg,angsoduo28.jpeg,batik-angso duo,19,3,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo29.jpeg,angsoduo29.jpeg,batik-angso duo,20,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo3.jpeg,angsoduo3.jpeg,batik-angso duo,21,3,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo30.jpeg,angsoduo30.jpeg,batik-angso duo,22,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo31.jpeg,angsoduo31.jpeg,batik-angso duo,23,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo32.jpeg,angsoduo32.jpeg,batik-angso duo,24,3,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo33.jpeg,angsoduo33.jpeg,batik-angso duo,25,3,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo34.jpeg,angsoduo34.jpeg,batik-angso duo,26,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo35.jpeg,angsoduo35.jpeg,batik-angso duo,27,3,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo4.jpeg,angsoduo4.jpeg,batik-angso duo,28,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo5.jpeg,angsoduo5.jpeg,batik-angso duo,29,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo6.jpeg,angsoduo6.jpeg,batik-angso duo,30,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo7.jpeg,angsoduo7.jpeg,batik-angso duo,31,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo8.jpeg,angsoduo8.jpeg,batik-angso duo,21,3,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo9.jpeg,angsoduo9.jpeg,batik-angso duo,33,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari1.jpeg,batanghari1.jpeg,batik-batanghari,34,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari10.jpeg,batanghari10.jpeg,batik-batanghari,35,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari11.jpeg,batanghari11.jpeg,batik-batanghari,36,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari12.jpeg,batanghari12.jpeg,batik-batanghari,37,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari13.jpeg,batanghari13.jpeg,batik-batanghari,38,3,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari14.jpeg,batanghari14.jpeg,batik-batanghari,39,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari15.jpeg,batanghari15.jpeg,batik-batanghari,40,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari16.jpeg,batanghari16.jpeg,batik-batanghari,41,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari17.jpeg,batanghari17.jpeg,batik-batanghari,42,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari18.jpeg,batanghari18.jpeg,batik-batanghari,43,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari19.jpeg,batanghari19.jpeg,batik-batanghari,44,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari2.jpeg,batanghari2.jpeg,batik-batanghari,45,3,test
