path,fname,label,dup_group,seed,split
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-keraton/43.jpg,43.jpg,batik-keraton,479,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-keraton/44.jpg,44.jpg,batik-keraton,480,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-keraton/45.jpg,45.jpg,batik-keraton,481,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-keraton/46.jpg,46.jpg,batik-keraton,482,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-keraton/47.jpg,47.jpg,batik-keraton,483,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-keraton/48.jpg,48.jpg,batik-keraton,484,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-keraton/49.jpg,49.jpg,batik-keraton,374,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-keraton/5.jpg,5.jpg,batik-keraton,486,2,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-keraton/50.jpg,50.jpg,batik-keraton,487,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-keraton/6.jpg,6.jpg,batik-keraton,225,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-keraton/7.jpg,7.jpg,batik-keraton,489,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-keraton/8.jpg,8.jpg,batik-keraton,490,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-keraton/9.jpg,9.jpg,batik-keraton,491,2,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-lasem/1.jpg,1.jpg,batik-lasem,492,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-lasem/10.jpg,10.jpg,batik-lasem,493,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-lasem/11.jpg,11.jpg,batik-lasem,494,2,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-lasem/12.jpg,12.jpg,batik-lasem,495,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-lasem/13.jpg,13.jpg,batik-lasem,496,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-lasem/14.jpg,14.jpg,batik-lasem,497,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-lasem/15.jpg,15.jpg,batik-lasem,498,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-lasem/16.jpg,16.jpg,batik-lasem,499,2,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-lasem/17.jpg,17.jpg,batik-lasem,500,2,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-lasem/18.jpg,18.jpg,batik-lasem,501,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-lasem/19.jpg,19.jpg,batik-lasem,502,2,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-lasem/2.jpg,2.jpg,batik-lasem,503,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-lasem/20.jpg,20.jpg,batik-lasem,504,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-lasem/21.jpg,21.jpg,batik-lasem,505,2,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-lasem/22.jpg,22.jpg,batik-lasem,506,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-lasem/23.jpg,23.jpg,batik-lasem,507,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-lasem/24.jpg,24.jpg,batik-lasem,508,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-lasem/25.jpg,25.jpg,batik-lasem,509,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-lasem/26.jpg,26.jpg,batik-lasem,510,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-lasem/27.jpg,27.jpg,batik-lasem,511,2,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-lasem/28.jpg,28.jpg,batik-lasem,512,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-lasem/29.jpg,29.jpg,batik-lasem,513,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-lasem/3.jpg,3.jpg,batik-lasem,514,2,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-lasem/30.jpg,30.jpg,batik-lasem,515,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-lasem/31.jpg,31.jpg,batik-lasem,516,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-lasem/32.jpg,32.jpg,batik-lasem,517,2,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-lasem/33.jpg,33.jpg,batik-lasem,518,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-lasem/34.jpg,34.jpg,batik-lasem,519,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-lasem/35.jpg,35.jpg,batik-lasem,520,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-lasem/36.jpg,36.jpg,batik-lasem,521,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-lasem/37.jpg,37.jpg,batik-lasem,522,2,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-lasem/38.jpg,38.jpg,batik-lasem,523,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-lasem/39.jpg,39.jpg,batik-lasem,524,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-lasem/4.jpg,4.jpg,batik-lasem,525,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-lasem/40.jpg,40.jpg,batik-lasem,526,2,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-lasem/41.jpg,41.jpg,batik-lasem,527,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-lasem/42.jpg,42.jpg,batik-lasem,528,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-lasem/43.jpg,43.jpg,batik-lasem,529,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-lasem/44.jpg,44.jpg,batik-lasem,530,2,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-lasem/45.jpg,45.jpg,batik-lasem,531,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-lasem/46.jpg,46.jpg,batik-lasem,532,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-lasem/47.jpg,47.jpg,batik-lasem,533,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-lasem/48.jpg,48.jpg,batik-lasem,534,2,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-lasem/49.jpg,49.jpg,batik-lasem,514,2,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-lasem/5.jpg,5.jpg,batik-lasem,536,2,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-lasem/50.jpg,50.jpg,batik-lasem,537,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-lasem/6.jpg,6.jpg,batik-lasem,538,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-lasem/7.jpg,7.jpg,batik-lasem,539,2,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-lasem/8.jpg,8.jpg,batik-lasem,540,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-lasem/9.jpg,9.jpg,batik-lasem,541,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-megamendung/1.jpg,1.jpg,batik-megamendung,542,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-megamendung/10.jpg,10.jpg,batik-megamendung,543,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-megamendung/12.jpg,12.jpg,batik-megamendung,544,2,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-megamendung/13.jpg,13.jpg,batik-megamendung,545,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-megamendung/14.jpg,14.jpg,batik-megamendung,546,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-megamendung/15.jpg,15.jpg,batik-megamendung,547,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-megamendung/16.jpg,16.jpg,batik-megamendung,548,2,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-megamendung/17.jpg,17.jpg,batik-megamendung,549,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-megamendung/18.jpg,18.jpg,batik-megamendung,550,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-megamendung/19.jpg,19.jpg,batik-megamendung,551,2,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-megamendung/2.jpg,2.jpg,batik-megamendung,552,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-megamendung/20.jpg,20.jpg,batik-megamendung,553,2,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-megamendung/21.jpg,21.jpg,batik-megamendung,554,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-megamendung/22.jpg,22.jpg,batik-megamendung,543,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-megamendung/23.jpg,23.jpg,batik-megamendung,550,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-megamendung/24.jpg,24.jpg,batik-megamendung,557,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-megamendung/25.jpg,25.jpg,batik-megamendung,557,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-megamendung/26.jpg,26.jpg,batik-megamendung,559,2,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-megamendung/27.jpg,27.jpg,batik-megamendung,560,2,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-megamendung/28.jpg,28.jpg,batik-megamendung,561,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-megamendung/29.jpg,29.jpg,batik-megamendung,562,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-megamendung/3.jpg,3.jpg,batik-megamendung,544,2,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-megamendung/30.jpg,30.jpg,batik-megamendung,564,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-megamendung/31.jpg,31.jpg,batik-megamendung,565,2,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-megamendung/32.jpg,32.jpg,batik-megamendung,565,2,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-megamendung/33.jpg,33.jpg,batik-megamendung,567,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-megamendung/34.jpg,34.jpg,batik-megamendung,568,2,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-megamendung/36.jpg,36.jpg,batik-megamendung,569,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-megamendung/37.jpg,37.jpg,batik-megamendung,570,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-megamendung/38.jpg,38.jpg,batik-megamendung,569,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-megamendung/39.jpg,39.jpg,batik-megamendung,572,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-megamendung/4.jpg,4.jpg,batik-megamendung,573,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-megamendung/40.jpg,40.jpg,batik-megamendung,574,2,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-megamendung/41.jpg,41.jpg,batik-megamendung,575,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-megamendung/42.jpg,42.jpg,batik-megamendung,576,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-megamendung/43.jpg,43.jpg,batik-megamendung,577,2,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-megamendung/44.jpg,44.jpg,batik-megamendung,578,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-megamendung/45.jpg,45.jpg,batik-megamendung,579,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-megamendung/46.jpg,46.jpg,batik-megamendung,580,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-megamendung/47.jpg,47.jpg,batik-megamendung,581,2,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-megamendung/48.jpg,48.jpg,batik-megamendung,582,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-megamendung/5.jpg,5.jpg,batik-megamendung,544,2,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-megamendung/6.jpg,6.jpg,batik-megamendung,580,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-megamendung/7.jpg,7.jpg,batik-megamendung,543,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-megamendung/8.jpg,8.jpg,batik-megamendung,586,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-megamendung/9.jpg,9.jpg,batik-megamendung,587,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-parang/1.jpg,1.jpg,batik-parang,588,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-parang/10.jpg,10.jpg,batik-parang,589,2,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-parang/11.jpg,11.jpg,batik-parang,590,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-parang/12.jpg,12.jpg,batik-parang,591,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-parang/13.jpg,13.jpg,batik-parang,592,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-parang/14.jpg,14.jpg,batik-parang,593,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-parang/15.jpg,15.jpg,batik-parang,594,2,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-parang/16.jpg,16.jpg,batik-parang,595,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-parang/17.jpg,17.jpg,batik-parang,596,2,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-parang/18.jpg,18.jpg,batik-parang,244,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-parang/19.jpg,19.jpg,batik-parang,598,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-parang/2.jpg,2.jpg,batik-parang,599,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-parang/20.jpg,20.jpg,batik-parang,600,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-parang/21.jpg,21.jpg,batik-parang,601,2,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-parang/22.jpg,22.jpg,batik-parang,602,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-parang/23.jpg,23.jpg,batik-parang,603,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-parang/24.jpg,24.jpg,batik-parang,405,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-parang/25.jpg,25.jpg,batik-parang,605,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-parang/26.jpg,26.jpg,batik-parang,606,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-parang/27.jpg,27.jpg,batik-parang,607,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-parang/28.jpg,28.jpg,batik-parang,608,2,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-parang/29.jpg,29.jpg,batik-parang,609,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-parang/3.jpg,3.jpg,batik-parang,605,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-parang/30.jpg,30.jpg,batik-parang,611,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-parang/31.jpg,31.jpg,batik-parang,612,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-parang/32.jpg,32.jpg,batik-parang,18,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-parang/33.jpg,33.jpg,batik-parang,614,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-parang/34.jpg,34.jpg,batik-parang,615,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-parang/35.jpg,35.jpg,batik-parang,616,2,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-parang/36.jpg,36.jpg,batik-parang,617,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-parang/37.jpg,37.jpg,batik-parang,2,2,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-parang/38.jpg,38.jpg,batik-parang,619,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-parang/39.jpg,39.jpg,batik-parang,620,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-parang/4.jpg,4.jpg,batik-parang,621,2,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-parang/40.jpg,40.jpg,batik-parang,206,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-parang/41.jpg,41.jpg,batik-parang,623,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-parang/42.jpg,42.jpg,batik-parang,624,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-parang/43.jpg,43.jpg,batik-parang,625,2,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-parang/44.jpg,44.jpg,batik-parang,626,2,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-parang/45.jpg,45.jpg,batik-parang,627,2,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-parang/46.jpg,46.jpg,batik-parang,628,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-parang/47.jpg,47.jpg,batik-parang,629,2,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-parang/48.jpg,48.jpg,batik-parang,630,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-parang/49.jpg,49.jpg,batik-parang,631,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-parang/5.jpg,5.jpg,batik-parang,632,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-parang/50.jpg,50.jpg,batik-parang,633,2,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-parang/6.jpg,6.jpg,batik-parang,634,2,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-parang/7.jpg,7.jpg,batik-parang,635,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-parang/8.jpg,8.jpg,batik-parang,636,2,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-parang/9.jpg,9.jpg,batik-parang,637,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/1.jpg,1.jpg,batik-pekalongan,490,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/10.jpg,10.jpg,batik-pekalongan,490,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/11.jpg,11.jpg,batik-pekalongan,640,2,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/12.jpg,12.jpg,batik-pekalongan,641,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/13.jpg,13.jpg,batik-pekalongan,642,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/14.jpg,14.jpg,batik-pekalongan,643,2,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/15.jpg,15.jpg,batik-pekalongan,644,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/16.jpg,16.jpg,batik-pekalongan,645,2,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/17.jpg,17.jpg,batik-pekalongan,646,2,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/18.jpg,18.jpg,batik-pekalongan,647,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/19.jpg,19.jpg,batik-pekalongan,648,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/2.jpg,2.jpg,batik-pekalongan,649,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/20.jpg,20.jpg,batik-pekalongan,650,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/21.jpg,21.jpg,batik-pekalongan,651,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/22.jpg,22.jpg,batik-pekalongan,652,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/23.jpg,23.jpg,batik-pekalongan,653,2,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/24.jpg,24.jpg,batik-pekalongan,642,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/25.jpg,25.jpg,batik-pekalongan,655,2,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/26.jpg,26.jpg,batik-pekalongan,656,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/27.jpg,27.jpg,batik-pekalongan,588,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/28.jpg,28.jpg,batik-pekalongan,658,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/29.jpg,29.jpg,batik-pekalongan,659,2,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/3.jpg,3.jpg,batik-pekalongan,660,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/30.jpg,30.jpg,batik-pekalongan,661,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/31.jpg,31.jpg,batik-pekalongan,662,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/32.jpg,32.jpg,batik-pekalongan,663,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/33.jpg,33.jpg,batik-pekalongan,664,2,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/34.jpg,34.jpg,batik-pekalongan,665,2,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/35.jpg,35.jpg,batik-pekalongan,666,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/36.jpg,36.jpg,batik-pekalongan,667,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/37.jpg,37.jpg,batik-pekalongan,14,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/38.jpg,38.jpg,batik-pekalongan,669,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/39.jpg,39.jpg,batik-pekalongan,670,2,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/4.jpg,4.jpg,batik-pekalongan,671,2,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/40.jpg,40.jpg,batik-pekalongan,672,2,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/41.jpg,41.jpg,batik-pekalongan,673,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/42.jpg,42.jpg,batik-pekalongan,674,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/43.jpg,43.jpg,batik-pekalongan,675,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/44.jpg,44.jpg,batik-pekalongan,676,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/45.jpg,45.jpg,batik-pekalongan,677,2,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/46.jpg,46.jpg,batik-pekalongan,678,2,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/47.jpg,47.jpg,batik-pekalongan,679,2,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/48.jpg,48.jpg,batik-pekalongan,680,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/49.jpg,49.jpg,batik-pekalongan,681,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/5.jpg,5.jpg,batik-pekalongan,249,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/50.jpg,50.jpg,batik-pekalongan,683,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/6.jpg,6.jpg,batik-pekalongan,684,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/7.jpg,7.jpg,batik-pekalongan,685,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/8.jpg,8.jpg,batik-pekalongan,686,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/9.jpg,9.jpg,batik-pekalongan,687,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-priangan/1.jpg,1.jpg,batik-priangan,688,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-priangan/10.jpg,10.jpg,batik-priangan,274,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-priangan/11.jpg,11.jpg,batik-priangan,690,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-priangan/12.jpg,12.jpg,batik-priangan,691,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-priangan/13.jpg,13.jpg,batik-priangan,692,2,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-priangan/14.jpg,14.jpg,batik-priangan,693,2,train
